Namespace(amp=False, batch_size=8, data_shape=416, dataset='coco', epochs=1, gpus='0', horovod=False, label_smooth=True, log_interval=10, lr=0.001, lr_decay=0.1, lr_decay_epoch='220,250', lr_decay_period=0, lr_mode='step', mixup=True, momentum=0.9, network='darknet53', no_mixup_epochs=20, no_random_shape=False, no_wd=True, num_samples=117266, num_workers=8, resume='', save_interval=10, save_prefix='log/yolo3_darknet53_coco', seed=233, start_epoch=0, syncbn=False, val_interval=1, warmup_epochs=2, warmup_lr=0.0, wd=0.0005)
Start training from [Epoch 0]
AI-Rank-log [Epoch 0][Batch 3829], LR: 1.31E-04, Speed: 25.052 samples/sec, ObjLoss=83.339, BoxCenterLoss=16.024, BoxScaleLoss=8.838, ClassLoss=80.163
AI-Rank-log [Epoch 0][Batch 3839], LR: 1.31E-04, Speed: 52.706 samples/sec, ObjLoss=83.196, BoxCenterLoss=16.019, BoxScaleLoss=8.833, ClassLoss=80.081
AI-Rank-log [Epoch 0][Batch 3849], LR: 1.31E-04, Speed: 51.690 samples/sec, ObjLoss=83.054, BoxCenterLoss=16.015, BoxScaleLoss=8.828, ClassLoss=79.999
AI-Rank-log [Epoch 0][Batch 3859], LR: 1.32E-04, Speed: 47.190 samples/sec, ObjLoss=82.920, BoxCenterLoss=16.018, BoxScaleLoss=8.828, ClassLoss=79.935
AI-Rank-log [Epoch 0][Batch 3869], LR: 1.32E-04, Speed: 33.886 samples/sec, ObjLoss=82.795, BoxCenterLoss=16.022, BoxScaleLoss=8.826, ClassLoss=79.876
AI-Rank-log [Epoch 0][Batch 3879], LR: 1.32E-04, Speed: 59.636 samples/sec, ObjLoss=82.654, BoxCenterLoss=16.023, BoxScaleLoss=8.826, ClassLoss=79.809
AI-Rank-log [Epoch 0][Batch 3889], LR: 1.33E-04, Speed: 25.797 samples/sec, ObjLoss=82.524, BoxCenterLoss=16.021, BoxScaleLoss=8.822, ClassLoss=79.731
AI-Rank-log [Epoch 0][Batch 3899], LR: 1.33E-04, Speed: 35.598 samples/sec, ObjLoss=82.399, BoxCenterLoss=16.021, BoxScaleLoss=8.818, ClassLoss=79.664
AI-Rank-log [Epoch 0][Batch 3909], LR: 1.33E-04, Speed: 38.637 samples/sec, ObjLoss=82.266, BoxCenterLoss=16.020, BoxScaleLoss=8.814, ClassLoss=79.594
AI-Rank-log [Epoch 0][Batch 3919], LR: 1.34E-04, Speed: 20.864 samples/sec, ObjLoss=82.137, BoxCenterLoss=16.016, BoxScaleLoss=8.808, ClassLoss=79.512
AI-Rank-log [Epoch 0][Batch 3929], LR: 1.34E-04, Speed: 20.353 samples/sec, ObjLoss=82.000, BoxCenterLoss=16.009, BoxScaleLoss=8.802, ClassLoss=79.421
AI-Rank-log [Epoch 0][Batch 3939], LR: 1.34E-04, Speed: 36.667 samples/sec, ObjLoss=81.880, BoxCenterLoss=16.014, BoxScaleLoss=8.799, ClassLoss=79.366
AI-Rank-log [Epoch 0][Batch 3949], LR: 1.35E-04, Speed: 58.953 samples/sec, ObjLoss=81.753, BoxCenterLoss=16.019, BoxScaleLoss=8.801, ClassLoss=79.314
AI-Rank-log [Epoch 0][Batch 3959], LR: 1.35E-04, Speed: 20.515 samples/sec, ObjLoss=81.625, BoxCenterLoss=16.015, BoxScaleLoss=8.798, ClassLoss=79.232
AI-Rank-log [Epoch 0][Batch 3969], LR: 1.35E-04, Speed: 52.534 samples/sec, ObjLoss=81.509, BoxCenterLoss=16.016, BoxScaleLoss=8.796, ClassLoss=79.166
AI-Rank-log [Epoch 0][Batch 3979], LR: 1.36E-04, Speed: 58.966 samples/sec, ObjLoss=81.378, BoxCenterLoss=16.015, BoxScaleLoss=8.793, ClassLoss=79.098
AI-Rank-log [Epoch 0][Batch 3989], LR: 1.36E-04, Speed: 37.543 samples/sec, ObjLoss=81.256, BoxCenterLoss=16.013, BoxScaleLoss=8.787, ClassLoss=79.027
AI-Rank-log [Epoch 0][Batch 3999], LR: 1.36E-04, Speed: 33.813 samples/sec, ObjLoss=81.135, BoxCenterLoss=16.015, BoxScaleLoss=8.783, ClassLoss=78.963
AI-Rank-log [Epoch 0][Batch 4009], LR: 1.37E-04, Speed: 25.621 samples/sec, ObjLoss=81.001, BoxCenterLoss=16.008, BoxScaleLoss=8.777, ClassLoss=78.874
AI-Rank-log [Epoch 0][Batch 4019], LR: 1.37E-04, Speed: 31.408 samples/sec, ObjLoss=80.878, BoxCenterLoss=16.009, BoxScaleLoss=8.773, ClassLoss=78.810
AI-Rank-log [Epoch 0][Batch 4029], LR: 1.37E-04, Speed: 31.539 samples/sec, ObjLoss=80.751, BoxCenterLoss=16.009, BoxScaleLoss=8.771, ClassLoss=78.745
AI-Rank-log [Epoch 0][Batch 4039], LR: 1.38E-04, Speed: 58.696 samples/sec, ObjLoss=80.621, BoxCenterLoss=16.009, BoxScaleLoss=8.771, ClassLoss=78.677
AI-Rank-log [Epoch 0][Batch 4049], LR: 1.38E-04, Speed: 58.505 samples/sec, ObjLoss=80.488, BoxCenterLoss=16.004, BoxScaleLoss=8.769, ClassLoss=78.601
AI-Rank-log [Epoch 0][Batch 4059], LR: 1.38E-04, Speed: 33.784 samples/sec, ObjLoss=80.366, BoxCenterLoss=16.005, BoxScaleLoss=8.767, ClassLoss=78.534
AI-Rank-log [Epoch 0][Batch 4069], LR: 1.39E-04, Speed: 19.844 samples/sec, ObjLoss=80.246, BoxCenterLoss=16.004, BoxScaleLoss=8.761, ClassLoss=78.469
AI-Rank-log [Epoch 0][Batch 4079], LR: 1.39E-04, Speed: 33.357 samples/sec, ObjLoss=80.143, BoxCenterLoss=16.011, BoxScaleLoss=8.759, ClassLoss=78.426
AI-Rank-log [Epoch 0][Batch 4089], LR: 1.40E-04, Speed: 33.894 samples/sec, ObjLoss=80.019, BoxCenterLoss=16.008, BoxScaleLoss=8.754, ClassLoss=78.355
AI-Rank-log [Epoch 0][Batch 4099], LR: 1.40E-04, Speed: 20.214 samples/sec, ObjLoss=79.907, BoxCenterLoss=16.009, BoxScaleLoss=8.751, ClassLoss=78.294
AI-Rank-log [Epoch 0][Batch 4109], LR: 1.40E-04, Speed: 20.556 samples/sec, ObjLoss=79.792, BoxCenterLoss=16.010, BoxScaleLoss=8.751, ClassLoss=78.232
AI-Rank-log [Epoch 0][Batch 4119], LR: 1.41E-04, Speed: 30.088 samples/sec, ObjLoss=79.664, BoxCenterLoss=16.006, BoxScaleLoss=8.744, ClassLoss=78.153
AI-Rank-log [Epoch 0][Batch 4129], LR: 1.41E-04, Speed: 48.122 samples/sec, ObjLoss=79.536, BoxCenterLoss=16.002, BoxScaleLoss=8.739, ClassLoss=78.080
AI-Rank-log [Epoch 0][Batch 4139], LR: 1.41E-04, Speed: 23.080 samples/sec, ObjLoss=79.420, BoxCenterLoss=16.000, BoxScaleLoss=8.732, ClassLoss=78.010
AI-Rank-log [Epoch 0][Batch 4149], LR: 1.42E-04, Speed: 25.348 samples/sec, ObjLoss=79.301, BoxCenterLoss=15.997, BoxScaleLoss=8.726, ClassLoss=77.936
AI-Rank-log [Epoch 0][Batch 4159], LR: 1.42E-04, Speed: 47.421 samples/sec, ObjLoss=79.174, BoxCenterLoss=15.992, BoxScaleLoss=8.720, ClassLoss=77.861
AI-Rank-log [Epoch 0][Batch 4169], LR: 1.42E-04, Speed: 59.317 samples/sec, ObjLoss=79.047, BoxCenterLoss=15.990, BoxScaleLoss=8.717, ClassLoss=77.796
AI-Rank-log [Epoch 0][Batch 4179], LR: 1.43E-04, Speed: 40.560 samples/sec, ObjLoss=78.928, BoxCenterLoss=15.989, BoxScaleLoss=8.712, ClassLoss=77.732
AI-Rank-log [Epoch 0][Batch 4189], LR: 1.43E-04, Speed: 48.469 samples/sec, ObjLoss=78.803, BoxCenterLoss=15.988, BoxScaleLoss=8.714, ClassLoss=77.665
AI-Rank-log [Epoch 0][Batch 4199], LR: 1.43E-04, Speed: 30.931 samples/sec, ObjLoss=78.694, BoxCenterLoss=15.988, BoxScaleLoss=8.709, ClassLoss=77.606
AI-Rank-log [Epoch 0][Batch 4209], LR: 1.44E-04, Speed: 52.525 samples/sec, ObjLoss=78.583, BoxCenterLoss=15.989, BoxScaleLoss=8.709, ClassLoss=77.547
AI-Rank-log [Epoch 0][Batch 4219], LR: 1.44E-04, Speed: 23.394 samples/sec, ObjLoss=78.476, BoxCenterLoss=15.986, BoxScaleLoss=8.704, ClassLoss=77.483
AI-Rank-log [Epoch 0][Batch 4229], LR: 1.44E-04, Speed: 50.814 samples/sec, ObjLoss=78.361, BoxCenterLoss=15.984, BoxScaleLoss=8.700, ClassLoss=77.416
AI-Rank-log [Epoch 0][Batch 4239], LR: 1.45E-04, Speed: 42.195 samples/sec, ObjLoss=78.249, BoxCenterLoss=15.984, BoxScaleLoss=8.697, ClassLoss=77.357
AI-Rank-log [Epoch 0][Batch 4249], LR: 1.45E-04, Speed: 22.999 samples/sec, ObjLoss=78.148, BoxCenterLoss=15.987, BoxScaleLoss=8.693, ClassLoss=77.309
AI-Rank-log [Epoch 0][Batch 4259], LR: 1.45E-04, Speed: 53.577 samples/sec, ObjLoss=78.016, BoxCenterLoss=15.976, BoxScaleLoss=8.685, ClassLoss=77.217
AI-Rank-log [Epoch 0][Batch 4269], LR: 1.46E-04, Speed: 40.870 samples/sec, ObjLoss=77.884, BoxCenterLoss=15.965, BoxScaleLoss=8.677, ClassLoss=77.125
AI-Rank-log [Epoch 0][Batch 4279], LR: 1.46E-04, Speed: 36.745 samples/sec, ObjLoss=77.770, BoxCenterLoss=15.966, BoxScaleLoss=8.676, ClassLoss=77.067
AI-Rank-log [Epoch 0][Batch 4289], LR: 1.46E-04, Speed: 31.954 samples/sec, ObjLoss=77.656, BoxCenterLoss=15.963, BoxScaleLoss=8.673, ClassLoss=77.001
AI-Rank-log [Epoch 0][Batch 4299], LR: 1.47E-04, Speed: 48.294 samples/sec, ObjLoss=77.534, BoxCenterLoss=15.957, BoxScaleLoss=8.670, ClassLoss=76.924
AI-Rank-log [Epoch 0][Batch 4309], LR: 1.47E-04, Speed: 20.797 samples/sec, ObjLoss=77.431, BoxCenterLoss=15.957, BoxScaleLoss=8.667, ClassLoss=76.869
AI-Rank-log [Epoch 0][Batch 4319], LR: 1.47E-04, Speed: 52.278 samples/sec, ObjLoss=77.329, BoxCenterLoss=15.964, BoxScaleLoss=8.673, ClassLoss=76.831
AI-Rank-log [Epoch 0][Batch 4329], LR: 1.48E-04, Speed: 38.459 samples/sec, ObjLoss=77.213, BoxCenterLoss=15.960, BoxScaleLoss=8.668, ClassLoss=76.764
AI-Rank-log [Epoch 0][Batch 4339], LR: 1.48E-04, Speed: 52.868 samples/sec, ObjLoss=77.115, BoxCenterLoss=15.966, BoxScaleLoss=8.668, ClassLoss=76.723
AI-Rank-log [Epoch 0][Batch 4349], LR: 1.48E-04, Speed: 25.698 samples/sec, ObjLoss=77.002, BoxCenterLoss=15.962, BoxScaleLoss=8.663, ClassLoss=76.653
AI-Rank-log [Epoch 0][Batch 4359], LR: 1.49E-04, Speed: 53.092 samples/sec, ObjLoss=76.908, BoxCenterLoss=15.965, BoxScaleLoss=8.662, ClassLoss=76.606
AI-Rank-log [Epoch 0][Batch 4369], LR: 1.49E-04, Speed: 37.256 samples/sec, ObjLoss=76.808, BoxCenterLoss=15.967, BoxScaleLoss=8.662, ClassLoss=76.555
AI-Rank-log [Epoch 0][Batch 4379], LR: 1.49E-04, Speed: 38.059 samples/sec, ObjLoss=76.703, BoxCenterLoss=15.970, BoxScaleLoss=8.660, ClassLoss=76.504
AI-Rank-log [Epoch 0][Batch 4389], LR: 1.50E-04, Speed: 38.938 samples/sec, ObjLoss=76.596, BoxCenterLoss=15.970, BoxScaleLoss=8.658, ClassLoss=76.446
AI-Rank-log [Epoch 0][Batch 4399], LR: 1.50E-04, Speed: 20.554 samples/sec, ObjLoss=76.498, BoxCenterLoss=15.971, BoxScaleLoss=8.654, ClassLoss=76.391
AI-Rank-log [Epoch 0][Batch 4409], LR: 1.50E-04, Speed: 47.462 samples/sec, ObjLoss=76.390, BoxCenterLoss=15.970, BoxScaleLoss=8.651, ClassLoss=76.332
AI-Rank-log [Epoch 0][Batch 4419], LR: 1.51E-04, Speed: 58.042 samples/sec, ObjLoss=76.291, BoxCenterLoss=15.974, BoxScaleLoss=8.653, ClassLoss=76.291
AI-Rank-log [Epoch 0][Batch 4429], LR: 1.51E-04, Speed: 20.872 samples/sec, ObjLoss=76.193, BoxCenterLoss=15.973, BoxScaleLoss=8.648, ClassLoss=76.233
AI-Rank-log [Epoch 0][Batch 4439], LR: 1.51E-04, Speed: 32.274 samples/sec, ObjLoss=76.095, BoxCenterLoss=15.972, BoxScaleLoss=8.644, ClassLoss=76.177
AI-Rank-log [Epoch 0][Batch 4449], LR: 1.52E-04, Speed: 20.669 samples/sec, ObjLoss=75.993, BoxCenterLoss=15.970, BoxScaleLoss=8.639, ClassLoss=76.114
AI-Rank-log [Epoch 0][Batch 4459], LR: 1.52E-04, Speed: 33.096 samples/sec, ObjLoss=75.908, BoxCenterLoss=15.978, BoxScaleLoss=8.639, ClassLoss=76.085
AI-Rank-log [Epoch 0][Batch 4469], LR: 1.52E-04, Speed: 59.404 samples/sec, ObjLoss=75.800, BoxCenterLoss=15.977, BoxScaleLoss=8.638, ClassLoss=76.032
AI-Rank-log [Epoch 0][Batch 4479], LR: 1.53E-04, Speed: 59.649 samples/sec, ObjLoss=75.698, BoxCenterLoss=15.978, BoxScaleLoss=8.636, ClassLoss=75.982
AI-Rank-log [Epoch 0][Batch 4489], LR: 1.53E-04, Speed: 37.388 samples/sec, ObjLoss=75.596, BoxCenterLoss=15.979, BoxScaleLoss=8.634, ClassLoss=75.930
AI-Rank-log [Epoch 0][Batch 4499], LR: 1.54E-04, Speed: 31.602 samples/sec, ObjLoss=75.489, BoxCenterLoss=15.976, BoxScaleLoss=8.632, ClassLoss=75.868
AI-Rank-log [Epoch 0][Batch 4509], LR: 1.54E-04, Speed: 53.430 samples/sec, ObjLoss=75.384, BoxCenterLoss=15.976, BoxScaleLoss=8.628, ClassLoss=75.815
AI-Rank-log [Epoch 0][Batch 4519], LR: 1.54E-04, Speed: 59.567 samples/sec, ObjLoss=75.272, BoxCenterLoss=15.971, BoxScaleLoss=8.624, ClassLoss=75.745
AI-Rank-log [Epoch 0][Batch 4529], LR: 1.55E-04, Speed: 48.526 samples/sec, ObjLoss=75.165, BoxCenterLoss=15.971, BoxScaleLoss=8.624, ClassLoss=75.692
AI-Rank-log [Epoch 0][Batch 4539], LR: 1.55E-04, Speed: 32.246 samples/sec, ObjLoss=75.065, BoxCenterLoss=15.969, BoxScaleLoss=8.621, ClassLoss=75.634
AI-Rank-log [Epoch 0][Batch 4549], LR: 1.55E-04, Speed: 58.879 samples/sec, ObjLoss=74.965, BoxCenterLoss=15.972, BoxScaleLoss=8.624, ClassLoss=75.591
AI-Rank-log [Epoch 0][Batch 4559], LR: 1.56E-04, Speed: 59.892 samples/sec, ObjLoss=74.860, BoxCenterLoss=15.968, BoxScaleLoss=8.621, ClassLoss=75.527
AI-Rank-log [Epoch 0][Batch 4569], LR: 1.56E-04, Speed: 25.448 samples/sec, ObjLoss=74.754, BoxCenterLoss=15.961, BoxScaleLoss=8.614, ClassLoss=75.456
AI-Rank-log [Epoch 0][Batch 4579], LR: 1.56E-04, Speed: 20.384 samples/sec, ObjLoss=74.666, BoxCenterLoss=15.962, BoxScaleLoss=8.609, ClassLoss=75.406
AI-Rank-log [Epoch 0][Batch 4589], LR: 1.57E-04, Speed: 23.725 samples/sec, ObjLoss=74.581, BoxCenterLoss=15.968, BoxScaleLoss=8.611, ClassLoss=75.375
AI-Rank-log [Epoch 0][Batch 4599], LR: 1.57E-04, Speed: 38.796 samples/sec, ObjLoss=74.491, BoxCenterLoss=15.973, BoxScaleLoss=8.612, ClassLoss=75.343
AI-Rank-log [Epoch 0][Batch 4609], LR: 1.57E-04, Speed: 22.635 samples/sec, ObjLoss=74.414, BoxCenterLoss=15.981, BoxScaleLoss=8.613, ClassLoss=75.318
AI-Rank-log [Epoch 0][Batch 4619], LR: 1.58E-04, Speed: 20.190 samples/sec, ObjLoss=74.322, BoxCenterLoss=15.981, BoxScaleLoss=8.606, ClassLoss=75.262
AI-Rank-log [Epoch 0][Batch 4629], LR: 1.58E-04, Speed: 46.886 samples/sec, ObjLoss=74.211, BoxCenterLoss=15.973, BoxScaleLoss=8.602, ClassLoss=75.186
AI-Rank-log [Epoch 0][Batch 4639], LR: 1.58E-04, Speed: 59.688 samples/sec, ObjLoss=74.107, BoxCenterLoss=15.971, BoxScaleLoss=8.601, ClassLoss=75.130
AI-Rank-log [Epoch 0][Batch 4649], LR: 1.59E-04, Speed: 40.681 samples/sec, ObjLoss=74.018, BoxCenterLoss=15.975, BoxScaleLoss=8.600, ClassLoss=75.092
AI-Rank-log [Epoch 0][Batch 4659], LR: 1.59E-04, Speed: 53.262 samples/sec, ObjLoss=73.920, BoxCenterLoss=15.976, BoxScaleLoss=8.602, ClassLoss=75.047
AI-Rank-log [Epoch 0][Batch 4669], LR: 1.59E-04, Speed: 25.346 samples/sec, ObjLoss=73.834, BoxCenterLoss=15.975, BoxScaleLoss=8.598, ClassLoss=74.995
AI-Rank-log [Epoch 0][Batch 4679], LR: 1.60E-04, Speed: 58.567 samples/sec, ObjLoss=73.729, BoxCenterLoss=15.968, BoxScaleLoss=8.596, ClassLoss=74.923
AI-Rank-log [Epoch 0][Batch 4689], LR: 1.60E-04, Speed: 33.895 samples/sec, ObjLoss=73.629, BoxCenterLoss=15.961, BoxScaleLoss=8.591, ClassLoss=74.852
AI-Rank-log [Epoch 0][Batch 4699], LR: 1.60E-04, Speed: 37.274 samples/sec, ObjLoss=73.537, BoxCenterLoss=15.960, BoxScaleLoss=8.586, ClassLoss=74.800
AI-Rank-log [Epoch 0][Batch 4709], LR: 1.61E-04, Speed: 23.556 samples/sec, ObjLoss=73.438, BoxCenterLoss=15.952, BoxScaleLoss=8.579, ClassLoss=74.730
AI-Rank-log [Epoch 0][Batch 4719], LR: 1.61E-04, Speed: 20.785 samples/sec, ObjLoss=73.362, BoxCenterLoss=15.958, BoxScaleLoss=8.580, ClassLoss=74.700
AI-Rank-log [Epoch 0][Batch 4729], LR: 1.61E-04, Speed: 40.766 samples/sec, ObjLoss=73.260, BoxCenterLoss=15.955, BoxScaleLoss=8.578, ClassLoss=74.643
AI-Rank-log [Epoch 0][Batch 4739], LR: 1.62E-04, Speed: 25.757 samples/sec, ObjLoss=73.179, BoxCenterLoss=15.958, BoxScaleLoss=8.575, ClassLoss=74.605
AI-Rank-log [Epoch 0][Batch 4749], LR: 1.62E-04, Speed: 56.336 samples/sec, ObjLoss=73.087, BoxCenterLoss=15.958, BoxScaleLoss=8.574, ClassLoss=74.559
AI-Rank-log [Epoch 0][Batch 4759], LR: 1.62E-04, Speed: 34.970 samples/sec, ObjLoss=72.994, BoxCenterLoss=15.953, BoxScaleLoss=8.568, ClassLoss=74.499
AI-Rank-log [Epoch 0][Batch 4769], LR: 1.63E-04, Speed: 33.291 samples/sec, ObjLoss=72.894, BoxCenterLoss=15.946, BoxScaleLoss=8.562, ClassLoss=74.431
AI-Rank-log [Epoch 0][Batch 4779], LR: 1.63E-04, Speed: 47.885 samples/sec, ObjLoss=72.793, BoxCenterLoss=15.942, BoxScaleLoss=8.559, ClassLoss=74.373
AI-Rank-log [Epoch 0][Batch 4789], LR: 1.63E-04, Speed: 47.000 samples/sec, ObjLoss=72.689, BoxCenterLoss=15.936, BoxScaleLoss=8.553, ClassLoss=74.311
AI-Rank-log [Epoch 0][Batch 4799], LR: 1.64E-04, Speed: 36.570 samples/sec, ObjLoss=72.593, BoxCenterLoss=15.932, BoxScaleLoss=8.548, ClassLoss=74.247
AI-Rank-log [Epoch 0][Batch 4809], LR: 1.64E-04, Speed: 24.401 samples/sec, ObjLoss=72.500, BoxCenterLoss=15.929, BoxScaleLoss=8.543, ClassLoss=74.194
AI-Rank-log [Epoch 0][Batch 4819], LR: 1.64E-04, Speed: 58.322 samples/sec, ObjLoss=72.398, BoxCenterLoss=15.923, BoxScaleLoss=8.537, ClassLoss=74.131
AI-Rank-log [Epoch 0][Batch 4829], LR: 1.65E-04, Speed: 37.559 samples/sec, ObjLoss=72.310, BoxCenterLoss=15.924, BoxScaleLoss=8.535, ClassLoss=74.087
AI-Rank-log [Epoch 0][Batch 4839], LR: 1.65E-04, Speed: 40.979 samples/sec, ObjLoss=72.228, BoxCenterLoss=15.930, BoxScaleLoss=8.536, ClassLoss=74.058
AI-Rank-log [Epoch 0][Batch 4849], LR: 1.65E-04, Speed: 60.597 samples/sec, ObjLoss=72.132, BoxCenterLoss=15.930, BoxScaleLoss=8.534, ClassLoss=74.010
AI-Rank-log [Epoch 0][Batch 4859], LR: 1.66E-04, Speed: 31.620 samples/sec, ObjLoss=72.044, BoxCenterLoss=15.927, BoxScaleLoss=8.528, ClassLoss=73.958
AI-Rank-log [Epoch 0][Batch 4869], LR: 1.66E-04, Speed: 19.811 samples/sec, ObjLoss=71.965, BoxCenterLoss=15.929, BoxScaleLoss=8.527, ClassLoss=73.917
AI-Rank-log [Epoch 0][Batch 4879], LR: 1.66E-04, Speed: 23.163 samples/sec, ObjLoss=71.877, BoxCenterLoss=15.926, BoxScaleLoss=8.522, ClassLoss=73.865
AI-Rank-log [Epoch 0][Batch 4889], LR: 1.67E-04, Speed: 37.537 samples/sec, ObjLoss=71.781, BoxCenterLoss=15.920, BoxScaleLoss=8.515, ClassLoss=73.800
AI-Rank-log [Epoch 0][Batch 4899], LR: 1.67E-04, Speed: 36.349 samples/sec, ObjLoss=71.697, BoxCenterLoss=15.922, BoxScaleLoss=8.512, ClassLoss=73.763
AI-Rank-log [Epoch 0][Batch 4909], LR: 1.67E-04, Speed: 20.162 samples/sec, ObjLoss=71.608, BoxCenterLoss=15.918, BoxScaleLoss=8.507, ClassLoss=73.703
AI-Rank-log [Epoch 0][Batch 4919], LR: 1.68E-04, Speed: 24.798 samples/sec, ObjLoss=71.511, BoxCenterLoss=15.910, BoxScaleLoss=8.499, ClassLoss=73.636
AI-Rank-log [Epoch 0][Batch 4929], LR: 1.68E-04, Speed: 40.158 samples/sec, ObjLoss=71.410, BoxCenterLoss=15.902, BoxScaleLoss=8.492, ClassLoss=73.564
AI-Rank-log [Epoch 0][Batch 4939], LR: 1.69E-04, Speed: 20.484 samples/sec, ObjLoss=71.314, BoxCenterLoss=15.892, BoxScaleLoss=8.484, ClassLoss=73.492
AI-Rank-log [Epoch 0][Batch 4949], LR: 1.69E-04, Speed: 25.404 samples/sec, ObjLoss=71.235, BoxCenterLoss=15.893, BoxScaleLoss=8.480, ClassLoss=73.447
AI-Rank-log [Epoch 0][Batch 4959], LR: 1.69E-04, Speed: 52.274 samples/sec, ObjLoss=71.150, BoxCenterLoss=15.896, BoxScaleLoss=8.479, ClassLoss=73.412
AI-Rank-log [Epoch 0][Batch 4969], LR: 1.70E-04, Speed: 39.348 samples/sec, ObjLoss=71.071, BoxCenterLoss=15.899, BoxScaleLoss=8.481, ClassLoss=73.378
AI-Rank-log [Epoch 0][Batch 4979], LR: 1.70E-04, Speed: 57.901 samples/sec, ObjLoss=70.980, BoxCenterLoss=15.896, BoxScaleLoss=8.476, ClassLoss=73.327
AI-Rank-log [Epoch 0][Batch 4989], LR: 1.70E-04, Speed: 47.678 samples/sec, ObjLoss=70.894, BoxCenterLoss=15.894, BoxScaleLoss=8.472, ClassLoss=73.279
AI-Rank-log [Epoch 0][Batch 4999], LR: 1.71E-04, Speed: 22.714 samples/sec, ObjLoss=70.809, BoxCenterLoss=15.890, BoxScaleLoss=8.468, ClassLoss=73.224
AI-Rank-log [Epoch 0][Batch 5009], LR: 1.71E-04, Speed: 37.282 samples/sec, ObjLoss=70.711, BoxCenterLoss=15.881, BoxScaleLoss=8.460, ClassLoss=73.153
AI-Rank-log [Epoch 0][Batch 5019], LR: 1.71E-04, Speed: 48.321 samples/sec, ObjLoss=70.621, BoxCenterLoss=15.875, BoxScaleLoss=8.454, ClassLoss=73.093
AI-Rank-log [Epoch 0][Batch 5029], LR: 1.72E-04, Speed: 37.048 samples/sec, ObjLoss=70.537, BoxCenterLoss=15.874, BoxScaleLoss=8.451, ClassLoss=73.044
AI-Rank-log [Epoch 0][Batch 5039], LR: 1.72E-04, Speed: 52.852 samples/sec, ObjLoss=70.448, BoxCenterLoss=15.870, BoxScaleLoss=8.448, ClassLoss=72.990
AI-Rank-log [Epoch 0][Batch 5049], LR: 1.72E-04, Speed: 33.918 samples/sec, ObjLoss=70.353, BoxCenterLoss=15.862, BoxScaleLoss=8.442, ClassLoss=72.922
AI-Rank-log [Epoch 0][Batch 5059], LR: 1.73E-04, Speed: 40.611 samples/sec, ObjLoss=70.286, BoxCenterLoss=15.865, BoxScaleLoss=8.440, ClassLoss=72.891
AI-Rank-log [Epoch 0][Batch 5069], LR: 1.73E-04, Speed: 33.123 samples/sec, ObjLoss=70.206, BoxCenterLoss=15.862, BoxScaleLoss=8.436, ClassLoss=72.841
AI-Rank-log [Epoch 0][Batch 5079], LR: 1.73E-04, Speed: 30.445 samples/sec, ObjLoss=70.127, BoxCenterLoss=15.860, BoxScaleLoss=8.435, ClassLoss=72.798
AI-Rank-log [Epoch 0][Batch 5089], LR: 1.74E-04, Speed: 51.045 samples/sec, ObjLoss=70.043, BoxCenterLoss=15.860, BoxScaleLoss=8.439, ClassLoss=72.752
AI-Rank-log [Epoch 0][Batch 5099], LR: 1.74E-04, Speed: 42.308 samples/sec, ObjLoss=69.957, BoxCenterLoss=15.856, BoxScaleLoss=8.437, ClassLoss=72.702
AI-Rank-log [Epoch 0][Batch 5109], LR: 1.74E-04, Speed: 20.353 samples/sec, ObjLoss=69.874, BoxCenterLoss=15.851, BoxScaleLoss=8.433, ClassLoss=72.644
AI-Rank-log [Epoch 0][Batch 5119], LR: 1.75E-04, Speed: 47.557 samples/sec, ObjLoss=69.793, BoxCenterLoss=15.848, BoxScaleLoss=8.431, ClassLoss=72.614
AI-Rank-log [Epoch 0][Batch 5129], LR: 1.75E-04, Speed: 48.876 samples/sec, ObjLoss=69.710, BoxCenterLoss=15.845, BoxScaleLoss=8.428, ClassLoss=72.563
AI-Rank-log [Epoch 0][Batch 5139], LR: 1.75E-04, Speed: 37.796 samples/sec, ObjLoss=69.629, BoxCenterLoss=15.844, BoxScaleLoss=8.425, ClassLoss=72.516
AI-Rank-log [Epoch 0][Batch 5149], LR: 1.76E-04, Speed: 40.782 samples/sec, ObjLoss=69.540, BoxCenterLoss=15.838, BoxScaleLoss=8.421, ClassLoss=72.455
AI-Rank-log [Epoch 0][Batch 5159], LR: 1.76E-04, Speed: 52.691 samples/sec, ObjLoss=69.443, BoxCenterLoss=15.829, BoxScaleLoss=8.415, ClassLoss=72.387
AI-Rank-log [Epoch 0][Batch 5169], LR: 1.76E-04, Speed: 25.527 samples/sec, ObjLoss=69.358, BoxCenterLoss=15.823, BoxScaleLoss=8.407, ClassLoss=72.330
AI-Rank-log [Epoch 0][Batch 5179], LR: 1.77E-04, Speed: 22.055 samples/sec, ObjLoss=69.282, BoxCenterLoss=15.821, BoxScaleLoss=8.403, ClassLoss=72.284
AI-Rank-log [Epoch 0][Batch 5189], LR: 1.77E-04, Speed: 25.562 samples/sec, ObjLoss=69.206, BoxCenterLoss=15.820, BoxScaleLoss=8.398, ClassLoss=72.237
AI-Rank-log [Epoch 0][Batch 5199], LR: 1.77E-04, Speed: 40.967 samples/sec, ObjLoss=69.126, BoxCenterLoss=15.818, BoxScaleLoss=8.396, ClassLoss=72.189
