- AI-Rank-log 1621231400.580 load_data, checksum:234584
video number:19760
group: first_conv_weight has 1 params, lr_mult: 1, decay_mult: 1
group: first_conv_bias has 0 params, lr_mult: 2, decay_mult: 0
group: normal_weight has 52 params, lr_mult: 1, decay_mult: 1
group: normal_bias has 0 params, lr_mult: 2, decay_mult: 0
group: BN scale/shift has 106 params, lr_mult: 1, decay_mult: 0
group: custom_ops has 0 params, lr_mult: 1, decay_mult: 1
group: lr5_weight has 1 params, lr_mult: 5, decay_mult: 1
group: lr10_bias has 1 params, lr_mult: 10, decay_mult: 0
- AI-Rank-log 1621231400.711 test_begin
Epoch: [0][780/14661], lr: 0.00250	Time 0.299 (0.295)	Data 0.000 (0.001)	Loss 4.5717 (4.9599)	Prec@1 0.000 (9.411)	Prec@5 25.000 (23.752)	2021-05-17 14:07:11.276392
Epoch: [0][800/14661], lr: 0.00250	Time 0.290 (0.295)	Data 0.000 (0.001)	Loss 3.9951 (4.9423)	Prec@1 12.500 (9.551)	Prec@5 37.500 (23.962)	2021-05-17 14:07:17.081705
Epoch: [0][820/14661], lr: 0.00250	Time 0.290 (0.295)	Data 0.000 (0.001)	Loss 3.3160 (4.9235)	Prec@1 25.000 (9.683)	Prec@5 50.000 (24.284)	2021-05-17 14:07:22.909159
Epoch: [0][840/14661], lr: 0.00250	Time 0.298 (0.295)	Data 0.000 (0.001)	Loss 4.3821 (4.9144)	Prec@1 18.750 (9.758)	Prec@5 31.250 (24.428)	2021-05-17 14:07:28.743676
Epoch: [0][860/14661], lr: 0.00250	Time 0.299 (0.295)	Data 0.000 (0.001)	Loss 4.3551 (4.8988)	Prec@1 12.500 (9.887)	Prec@5 25.000 (24.724)	2021-05-17 14:07:34.599490
Epoch: [0][880/14661], lr: 0.00250	Time 0.308 (0.295)	Data 0.000 (0.001)	Loss 4.1996 (4.8817)	Prec@1 12.500 (10.081)	Prec@5 37.500 (25.000)	2021-05-17 14:07:40.467255
Epoch: [0][900/14661], lr: 0.00250	Time 0.297 (0.295)	Data 0.000 (0.001)	Loss 4.3263 (4.8622)	Prec@1 12.500 (10.211)	Prec@5 37.500 (25.305)	2021-05-17 14:07:46.304910
Epoch: [0][920/14661], lr: 0.00250	Time 0.298 (0.295)	Data 0.000 (0.001)	Loss 3.2374 (4.8490)	Prec@1 25.000 (10.356)	Prec@5 56.250 (25.489)	2021-05-17 14:07:52.151642
Epoch: [0][940/14661], lr: 0.00250	Time 0.285 (0.295)	Data 0.000 (0.001)	Loss 2.9896 (4.8311)	Prec@1 25.000 (10.534)	Prec@5 56.250 (25.830)	2021-05-17 14:07:57.974545
Epoch: [0][960/14661], lr: 0.00250	Time 0.285 (0.295)	Data 0.000 (0.001)	Loss 4.6369 (4.8144)	Prec@1 12.500 (10.685)	Prec@5 31.250 (26.086)	2021-05-17 14:08:03.843795
Epoch: [0][980/14661], lr: 0.00250	Time 0.285 (0.295)	Data 0.000 (0.001)	Loss 4.1376 (4.8029)	Prec@1 18.750 (10.869)	Prec@5 37.500 (26.255)	2021-05-17 14:08:09.685630
