====rank=0    device_id=0 
kinetics: 400 classes
storing name: TSM_kinetics_RGB_resnet50_shift8_blockres_avg_segment8_e50
creating folder checkpoint
creating folder checkpoint/TSM_kinetics_RGB_resnet50_shift8_blockres_avg_segment8_e50

    Initializing TSN with base model: resnet50.
    TSN Configurations:
        input_modality:     RGB
        num_segments:       8
        new_length:         1
        consensus_module:   avg
        dropout_ratio:      0.5
        img_feature_dim:    256
            
=> base model: resnet50
Adding temporal shift...
=> n_segment per stage: [8, 8, 8, 8]
=> Processing stage with 3 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 4 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 6 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 3 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
video number:234584
- AI-Rank-log 1618110628.103 load_data, checksum:234584
video number:19760
group: first_conv_weight has 1 params, lr_mult: 1, decay_mult: 1
group: first_conv_bias has 0 params, lr_mult: 2, decay_mult: 0
group: normal_weight has 52 params, lr_mult: 1, decay_mult: 1
group: normal_bias has 0 params, lr_mult: 2, decay_mult: 0
group: BN scale/shift has 106 params, lr_mult: 1, decay_mult: 0
group: custom_ops has 0 params, lr_mult: 1, decay_mult: 1
group: lr5_weight has 1 params, lr_mult: 5, decay_mult: 1
group: lr10_bias has 1 params, lr_mult: 10, decay_mult: 0
- AI-Rank-log 1618110628.249 test_begin
Epoch: [0][1952/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.7333 (4.3604)	Prec@1 12.500 (14.820)	Prec@5 43.750 (34.261)
Epoch: [0][1984/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.6219 (4.3488)	Prec@1 25.000 (14.953)	Prec@5 50.000 (34.477)
Epoch: [0][2016/14661], lr: 0.00250	Time 0.532 (0.526)	Data 0.000 (0.001)	Loss 2.5280 (4.3396)	Prec@1 43.750 (15.047)	Prec@5 56.250 (34.671)
Epoch: [0][2048/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.4797 (4.3329)	Prec@1 12.500 (15.135)	Prec@5 68.750 (34.813)
Epoch: [0][2080/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.1795 (4.3238)	Prec@1 31.250 (15.206)	Prec@5 62.500 (34.992)
Epoch: [0][2112/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.7921 (4.3147)	Prec@1 25.000 (15.298)	Prec@5 31.250 (35.140)
Epoch: [0][2144/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.6338 (4.3067)	Prec@1 12.500 (15.338)	Prec@5 43.750 (35.259)
Epoch: [0][2176/14661], lr: 0.00250	Time 0.523 (0.526)	Data 0.000 (0.001)	Loss 3.4230 (4.2970)	Prec@1 18.750 (15.428)	Prec@5 43.750 (35.493)
Epoch: [0][2208/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.2680 (4.2874)	Prec@1 18.750 (15.542)	Prec@5 62.500 (35.661)
Epoch: [0][2240/14661], lr: 0.00250	Time 0.524 (0.526)	Data 0.000 (0.001)	Loss 3.8769 (4.2775)	Prec@1 18.750 (15.657)	Prec@5 43.750 (35.849)
